ID,Name,NumFollowers,NumFollowing,NumTracks,Verified,NextPro
U2657,Mikky Ekko    ,1953976,717,72,Verified,None
U2658,DIRTYBIRD    ,261171,191,1034,Verified,None
U2659,cwasxn,14,100,0,None,None
U2660,(jo)hanna,1015,78,5,None,None
U2661,ØRĀ,157,105,4,None,None
U2662,Deorro    ,527687,1 person,226,Verified,None
U2663,Syntheticsax    ,23025,940,799,Verified,None
U2664,Ibadan Records    ,22433,143,343,Verified,None
U2665,Fat Possum Records    ,27668,18,214,Verified,None
U2666,New Found Glory,3239,0,280,None,None
U2667,magdyhamada995@gmail.com,3,2,0,None,None
U2668,Jtha Londona,4,8,0,None,None
U2669,Big $osa,4616,799,2,None,None
U2670,Modestep    ,3712588,343,90,Verified,None
U2671,Agoy AG,371,10,14,None,None
U2672,Cedric Gervais    ,3055895,2,250,Verified,None
U2673,ikemedina66,5,134,0,None,None
U2674,Lorna B. Volcy,4,20,0,None,None
U2675,Miro1973,1373,0,1,None,None
U2676,Ravyn Lenae    ,47343,74,50,Verified,None
U2677,Forged Artifacts,3123,177,242,None,None
U2678,Ed Banger records    ,374807,48,229,Verified,None
U2679,Chuula,178,1 person,2,None,None
U2680,Marcelo Nunes,383,0,1,None,None
U2681,Binnnnn,99,12,18,None,None
U2682,Vlado Georgiev,726,121,7,None,None
U2683,Ground Up - 1711    ,8945,401,76,Verified,None
U2684,JAMiAM,678,247,7,None,None
U2685,The Saint At Large,3735,16,99,None,None
U2686,E66S,9432,439,44,None,None
U2687,DannyK,23,134,0,None,None
U2688,Edwin Raphael,1476,120,45,None,None
U2689,Tokyo Jetz    ,37646,0,55,Verified,None
U2690,cameronbedell,276,11,8,None,None
U2691,محمد ابراهيم,0,2,0,None,None
U2692,nsendz,13,147,0,None,None
U2693,Michael Medwetz,8,13,0,None,None
U2694,Hybrid Trap 🔥    ,134394,4,666,Verified,None
U2695,IReggaeNation,2661,24,27,None,None
U2696,GRUM    ,67147,156,191,Verified,None
U2697,RUN BOY RUN,5377,770,7,None,None
U2698,Beans on Toast,2989,0,9,None,None
U2699,Nothing,20,13,2,None,None
U2700,Arnaud Rebotini    ,25026,34,329,Verified,None
U2701,LoveAdrianaMusic,239,13,5,None,None
U2702,Ufuk Zimmerman ✪,515,93,32,None,None
U2703,bennett coast,3208,22,8,None,None
U2704,Herbie Rich,19,16,2,None,None
U2705,Jackson Goodwin,15,2,0,None,None
U2706,L2Share♫55,19888,9,30,None,None
U2707,Roll Call Records    ,11121,38,156,Verified,None
U2708,THRILLHOUSE RECORDS,1347,4,7,None,None
U2709,Fernando Idrovo,352,2,29,None,None
U2710,user74668635,0,1 person,0,None,None
U2711,Chill Children    ,49674,"1,862",248,Verified,None
U2712,Rich The Kid    ,564425,2,255,Verified,None
U2713,MÖWE    ,132356,2,115,Verified,None
U2714,SMITHERZ,1911,152,28,None,None
U2715,Ematsye Nguyen,4,67,0,None,None
U2716,Hawys.    ,14269,8,53,Verified,None
U2717,margaux elizabeth,37,8,1,None,None
U2718,Aviscerall,918,104,106,None,None
U2719,BLWNSPKRS,500,551,14,None,None
U2720,Afroze,56,81,0,None,None
U2721,Jimi Hendrix    ,1293278,0,677,Verified,None
U2722,مستی که مست نبود,103,408,0,None,None
U2723,Rafi Jatt,569,22,20,None,None
U2724,Klassified,17271,468,178,None,None
U2725,User 374958384,1,3,0,None,None
U2726,Frank White,179,25,59,None,None
U2727,Young Devyn    ,6772,0,27,Verified,None
U2728,Thomas Gonvers,14,91,0,None,None
U2729,offrider/genre,457,7,16,None,None
U2730,killz,893,0,2,None,None
U2731,Worn-tin,1990,6,38,None,None
U2732,Roos Wentink,2620,28,2,None,None
U2733,GeorgeLamb,4322,175,5,None,None
U2734,JNHT,1637,"1,091",36,None,None
U2735,Mujo情    ,18853,183,118,Verified,None
U2736,Gil Rendall,0,0,0,None,None
U2737,Pratik Gohil,131,1 person,18,None,None
U2738,Lacuna    ,25609,159,176,Verified,None
U2739,Dire Straits,13880,0,164,None,None
U2740,Skilla Baby,876,0,30,None,None
U2741,Davinder Thind,1324,3,33,None,None
U2742,Daft Punk    ,66214,0,183,Verified,None
U2743,Haj Vahid,2,1 person,0,None,None
U2744,SPOON    ,10046,0,252,Verified,None
U2745,hiphopisdream,9,5,20,None,None
U2746,zephyr magezi,3,3,0,None,None
U2747,Δημήτρης Xατ.,17,2,2,None,None
U2748,Explorap,8000,"1,648",1164,None,None
U2749,OneRepublic    ,104239,1 person,200,Verified,None
U2750,BabaKellerkind,510,61,18,None,None
U2751,wifisfuneral    ,285106,0,230,Verified,None
U2752,eL Cee,891,643,14,None,None
U2753,Tasha Haan,4,48,0,None,None
U2754,Ramy Gamal Lovers,26796,0,12,None,None
U2755,Mohamed elshazly,190,29,15,None,None
U2756,DotEXE    ,50605,1 person,34,Verified,None
U2757,Nugraha Aditya,3,0,0,None,None
U2758,PUNJABI SONGS,9518,0,54,None,None
U2759,MUDBROTHER !!!,132,366,2,None,None
U2760,TOMSIZE    ,182953,401,28,Verified,None
U2761,FlyHy Entertainment,25,0,12,None,None
U2762,August and After,1143,14,4,None,None
U2763,Boombox Cartel    ,241802,1 person,153,Verified,None
U2764,squirtdaking,126,0,1,None,None
U2765,Riana Mohamad,478,150,16,None,None
U2766,Richo Ardyawan Munajat,49,"1,033",6,None,None
U2767,Rizki Fauzi,0,1 person,0,None,None
U2768,Donna Summer,4307,0,540,None,None
U2769,Th3 Fr3sh Princ3,6,14,0,None,None
U2770,Abdullah Abdulaziz-art,1116,0,14,None,None
U2771,Www.RstarsMagazine.com,333,540,8,None,None
U2772,Nour Khan    ,56568,4,13,Verified,None
U2773,machinegunkelly    ,363145,0,229,Verified,None
U2774,Sick Life,10,52,0,None,None
U2775,Yehoon Seong,576,1 person,27,None,None
U2776,The Temptations,10295,0,966,None,None
U2777,Danzig,3681,0,134,None,None
U2778,Ahmed Saad Official,2869,0,7,None,None
U2779,Bhad Bhabie    ,210136,28,40,Verified,None
U2780,Huỳnh Minh Vinh Hiển,170,20,2,None,None
U2781,Joji    ,229127,0,55,Verified,None
U2782,Moullinex    ,69281,134,276,Verified,None
U2783,Spinefarm Records    ,2689149,4,72,Verified,None
U2784,Atlesta,1124,30,29,None,None
U2785,ch.ad,117,811,0,None,None
U2786,Malú Trindade,183,10,1,None,None
U2787,🌺mz.Elias🌺,168,27,32,None,None
U2788,Ian Brown,1729,0,133,None,None
U2789,Rook1e    ,49892,99,45,Verified,None
U2790,KBong    ,7095,50,68,Verified,None
U2791,Bob Louis,121,7,23,None,None
U2792,DUSTERA,10777,164,149,None,None
U2793,ahmed zreq,5203,49,39,None,None
U2794,PowerhouseMusic,9509,171,132,None,None
U2795,Ill Nino,534,0,51,None,None
U2796,IMRAN-KHAN,1150,6,34,None,None
U2797,A Sound of Thunder,347,15,13,None,None
U2798,janie,1757,8,19,None,None
U2799,Shazzle Dazzle 1,30,253,1,None,None
U2800,Gouranga    ,796132,499,723,Verified,None
U2801,Piripi,79,"1,083",0,None,None
U2802,CivilTwilight    ,4064334,40,100,Verified,None
U2803,Umbral Vector,7,40,0,None,None
U2804,DeAlit Nang Ghandi,119,23,8,None,None
U2805,The UnderAchievers,24389,0,6,None,None
U2806,ahmed,261,5,4,None,None
U2807,tommiesunshine    ,57522,"2,000",274,Verified,None
U2808,The Binde,219,44,33,None,None
U2809,mana-s,4980,61,19,None,None
U2810,WHYNONE,21,102,0,None,None
U2811,AST Records    ,796959,35,4,Verified,None
U2812,Story Books,758,2,7,None,None
U2813,Mohammed Kaplan,71,1 person,42,None,None
U2814,Esmailz,7745,6,13,None,None
U2815,Gramatik    ,557872,137,363,Verified,None
U2816,sarahnsoul,1338,4,29,None,None
U2817,Niklas Ibach    ,92095,200,32,Verified,None
U2818,Acoustic Music Recordings,6192,70,154,None,None
U2819,blady955,571,9,1,None,None
U2820,Silvio Perez,15,6,0,None,None
U2821,grenudo,1323,1 person,1,None,None
U2822,Feed Me    ,316458,3,112,Verified,None
U2823,FIG,471,8,22,None,None
U2824,hasankamrul,306,66,27,None,None
U2825,JustinTechN9,1601,11,2,None,None
U2826,YouthMaza,1228,0,21,None,None
U2827,Januari 2013,362,0,4,None,None
U2828,Dark,94,266,1,None,None
U2829,yourmuze,861,607,1,None,None
U2830,Mute Records    ,90138,184,295,Verified,None
U2831,Blac Youngsta    ,165692,6,205,Verified,None
U2832,usktgui,15,2,0,None,None
U2833,keanemusic    ,20175,0,296,Verified,None
U2834,OnlyFuturistic    ,209692,0,244,Verified,None
U2835,henrygreenwood,4571,480,31,None,None
U2836,Mael,64,280,0,None,None
U2837,DJ 小亦 Taiwan 02,284,626,2,None,None
U2838,La Roux Official    ,35216,0,93,Verified,None
U2839,PIXIES    ,24307,0,742,Verified,None
U2840,percocet,50,91,2,None,None
U2841,Pak Tube Channel,151,0,3,None,None
U2843,fabr85,21,28,0,None,None
U2842,TRXD    ,7802,229,33,Verified,None
U2844,ample play records,1974,543,224,None,None
U2845,WAY WAY,1470,14,19,None,None
U2846,Dr.Love,53,4,15,None,None
U2847,Pierre Rubianto,381,1 person,16,None,None
U2848,selftitledmag    ,35637,"1,987",1700,Verified,None
U2849,Shruggin,11,133,0,None,None
U2850,DJkalpesh,1,1 person,1,None,None
U2851,Sergio Loaiza,1119,64,11,None,None
U2852,Gogo Agogo,671,38,23,None,None
U2853,ChicaneMusic    ,22041,0,514,Verified,None
U2854,Joshwa32,826,0,1,None,None
U2855,MgQ,13438,621,30,None,None
U2856,BNYX®,5237,68,18,None,None
U2857,LeagueOfStarz    ,33457,86,125,Verified,None
U2858,AESTHETNIK,283,107,1,None,None
U2859,SHINE MUSIC PR,1429,182,100,None,None
U2860,Oliver Tseng,16,164,0,None,None
U2861,Stardust,809,0,13,None,None
U2862,GoldLink    ,261885,0,118,Verified,None
U2863,Renhalz7,18,47,3,None,None
U2864,刀モれＫ工 Ｋ丹爪工れ丹尺工,32,23,18,None,None
U2865,User 392857613,1,6,0,None,None
U2866,Halfie (Official) Acoustic Reggae,19,9,15,None,None
U2867,merveyerlikaya,256,0,6,None,None
U2868,Abba    ,29389,0,218,Verified,None
U2869,MidoGuida,403,0,11,None,None
U2870,Dwi Novaldy,2,20,0,None,None
U2871,Astari Archives,7543,2,11,None,None
U2872,Sokro    ,10607,128,33,Verified,None
U2873,Lenno    ,40172,"1,539",101,Verified,None
U2874,Szymon Krupa,0,2,0,None,None
U2875,R3HAB    ,3919963,3,666,Verified,None
U2876,Sam Redmore,7268,178,64,None,None
U2877,NITTI    ,74685,795,104,Verified,None
U2878,ShakRealAfMusik,32,0,1,None,None
U2879,Patrick James    ,4347,30,83,Verified,None
U2880,Blind Melon,3219,0,82,None,None
U2881,Minh Đinh,12210,71,15,None,None
U2882,omarineros,1584,171,23,None,None
U2883,Li nK,2422,318,11,None,None
U2884,COIN    ,11103,4,76,Verified,None
U2885,Teo Ho (TNT),466,14,8,None,None
U2886,ABRA    ,92503,123,42,Verified,None
U2887,Fullstep Phil,3833,427,12,None,None
U2888,hitsbyjallen,515,4,21,None,None
U2889,Still Parade    ,11453,12,40,Verified,None
U2890,djadrianosoler2,204,3,12,None,None
U2891,Alex GodFriend,47,291,0,None,None
U2892,Alkalino    ,41318,502,709,Verified,None
U2893,Indie Playlist,3898,370,26,None,None
U2894,Ridwan Nrv,1,1 person,0,None,None
U2895,Shady Records    ,8151836,0,81,Verified,None
U2896,ThaT DuDe StoNe,204,0,8,None,None
U2897,cay caleb. II,4035,1 person,40,None,None
U2898,DjGato VideoMix,96,19,3,None,None
U2899,Woody,7460,15,17,None,None
U2900,@GloGangUpdates,26041,2,35,None,None
U2901,atruyan,17,7,0,None,None
U2902,Axel V.,1284,"1,377",31,None,None
U2903,Seabird,40,0,32,None,None
U2904,FREE,12456,"1,175",200,None,None
U2905,Сергей Печерица,73,0,20,None,None
U2906,Cake,5572,0,73,None,None
U2907,Good Times Ahead    ,308348,280,171,Verified,None
U2908,khaled74,1561,49,36,None,None
U2909,.sinh    ,22618,499,35,Verified,None
U2910,lolipoprecords    ,10615,50,404,Verified,None
U2911,xXxClearLovexXx,1008,55,63,None,None
U2912,Wereall Crazy,4107,55,41,None,None
U2913,Analog Robot,1022,"1,981",91,None,None
U2914,Home Recording - Nguyen Vo,262,213,37,None,None
U2915,Aflacko    ,28688,1 person,14,Verified,None
U2916,GromovS,202,81,1,None,None
U2917,darksaga,78,0,3,None,None
U2918,Hegemon: Chinchilla    ,182768,15,495,Verified,None
U2919,ONE-L,77,107,30,None,None
U2920,frangi.    ,12846,"1,422",95,Verified,None
U2921,‏‏‎X︿x‎‏,5327,0,20,None,None
U2922,VaLdoTaroreH,885,54,32,None,None
U2923,MedicineMann,34,0,1,None,None
U2924,andi fiqri,1,5,0,None,None
U2925,Aaminah,322,77,5,None,None
U2926,The Nankeens,198,212,6,None,None
U2927,Chinsaku    ,28330,147,72,Verified,None
U2928,www.bigosmusicsource.com,350,1 person,10,None,None
U2929,JC,12,43,0,None,None
U2930,RICHARD ELMORE,8,1 person,0,None,None
U2931,Renan_Teixeira,35,50,3,None,None
U2932,ChenTobz Chikazo,11,38,0,None,None
U2933,Just A Tune,37632,2,28,None,None
U2934,izhie,77,0,3,None,None
U2935,Gilang Ramadan,1,52,0,None,None
U2936,La Fine Equipe (LFE)    ,22247,339,59,Verified,None
U2937,the girl next door    ,30203,"1,858",334,Verified,None
U2938,homealone,632,259,36,None,None
U2939,LIL GNAR    ,103406,0,101,Verified,None
U2940,Justin Bieber Live,4615,1 person,18,None,None
U2941,sinthaa,1,7,0,None,None
U2942,The Juans,3612,2,8,None,None
U2943,Sean Paul    ,72828,0,359,Verified,None
U2944,eretransat,53,0,17,None,None
U2945,Danielle Whitehurst,202,226,0,None,None
U2946,SORGE RECORDS,806,83,2,None,None
U2947,Killswitch Engage    ,18824,0,141,Verified,None
U2948,Andre Xola,2883,5,11,None,None
U2949,Muhammad Randika,3,1 person,0,None,None
U2950,micash0908,4,14,0,None,None
U2951,matt maltese    ,13873,37,65,Verified,None
U2952,ABBASQUIAT,4429,292,14,None,None
U2953,Emam Magdy,2,2,0,None,None
U2954,jasjusbanget,343,1 person,6,None,None
U2955,flannel merah,18,3,5,None,None
U2956,poprockssf,1923,0,3,None,None
U2957,John Denver,6834,0,855,None,None
U2958,Illona_A,225,31,22,None,None
U2959,Leon Fanourakis,9048,218,2,None,None
U2960,Sushi Ceej,4215,40,9,None,None
U2961,Steve Ward,139,35,20,None,None
U2962,Muhammad Yasir,354,66,1,None,None
U2963,CAPYAC    ,7517,524,79,Verified,None
U2964,Ben,6,4,0,None,None
U2965,CAUSE & AFFECT    ,72701,22,71,Verified,None
U2966,YUNG L0S,256,69,44,None,None
U2967,Cristiane Lopes,611,48,5,None,None
U2968,warya,9091,165,2,None,None
U2969,Fabio Vee    ,8252,124,39,Verified,None
U2970,d è n i s a,2968,924,43,None,None
U2971,Amoonima,44,7,22,None,None
U2972,Andyt123,120,1 person,12,None,None
U2973,NEFFEX    ,258814,6,230,Verified,None
U2974,J Money,1439,3,5,None,None
U2975,Hesham Afifi,38357,26,52,None,None
U2976,c,86,530,5,None,None
U2977,Marah In The Mainsail,201,7,23,None,None
U2978,ToonLittlelove,513,3,21,None,None
U2979,DMB Gotti    ,26689,43,57,Verified,None
U2980,a̷h̷m̷e̷d̷ k̷a̷r̷e̷,973,13,24,None,None
U2981,🎀🩹𝚜𝚘𝚙𝚑𝚒𝚊,13625,32,48,None,None
U2982,RORO 로로,83,2,17,None,None
U2983,Yousef JoKer,21407,2,35,None,None
U2984,KoreanDramaOST,207,1 person,12,None,None
U2985,A$AP Ferg    ,1217570,0,167,Verified,None
U2986,MissInfo.TV,462,441,7,None,None
U2987,Riccardo Marchi,3626,441,19,None,None
U2988,Aldit Erlambang,24,19,10,None,None
U2989,Keku,9,168,0,None,None
U2990,fred irie,511,536,54,None,None
U2991,FACE,15117,1 person,27,None,None
U2992,Marissa Conrad,3,42,0,None,None
U2993,Björk    ,527745,0,910,Verified,None
U2994,lindseystomp    ,173076,0,137,Verified,None
U2995,Play Me Records    ,110440,"1,085",1768,Verified,None
U2996,Bodega Bamz    ,31776,19,48,Verified,None
U2997,Chedda da Connect,5970,7,99,None,None
U2998,KiênTrung,112,2,3,None,None
U2999,The Used    ,15609,0,224,Verified,None
U3000,kubikolos,128,1 person,34,None,None
U3001,Ocean,14744,"1,082",119,None,None
U3002,Paper Bag Records    ,11366,8,595,Verified,None
U3003,sema solé,231,60,2,None,None
U3004,Disco Deviance,32524,75,122,None,None
U3005,Parliament,1981,0,115,None,None
U3006,sent14,4273,76,15,None,None
U3007,Max Cooper    ,135116,95,247,Verified,None
U3008,Tristan Verot,5,23,0,None,None
U3009,leazzy,1893,0,19,None,None
U3010,mjngg,430,2,12,None,None
U3011,Kano,1,0,13,None,None
U3012,Topshelf Records    ,83980,"1,187",1835,Verified,None
U3013,Goqui,823,15,35,None,None
U3014,Asad Memon,529,76,11,None,None
U3015,Schlange_08,162,166,12,None,None
U3016,Dae Dae LoveLife    ,39231,4,63,Verified,None
U3017,Ival Tanujaya,114,3,3,None,None
U3018,The Swiss    ,25741,99,77,Verified,None
U3019,Warner Music Indonesia,4164,28,5,None,None
U3020,SNOH AALEGRA    ,58092,8,105,Verified,None
U3021,Krizien,805,9,54,None,None
U3022,Gloria Gaynor,1962,0,602,None,None
U3023,Danii,66,45,28,None,None
U3024,Seebackside,33,218,0,None,None
U3025,Tư Ruồi,3,33,0,None,None
U3026,stormcircus,288,13,16,None,None
U3027,Cipher69,123,13,8,None,None
U3028,TheMagentaIncident,8,0,5,None,None
U3029,ssss,1588,82,58,None,None
U3030,Lechilleux,1289,95,1,None,None
U3031,BORGEOUS    ,219395,0,137,Verified,None
U3032,City Girl    ,25002,190,58,Verified,None
U3033,Nebu Kiniza    ,142685,0,42,Verified,None
U3034,ZAri,214,19,6,None,None
U3035,Preet Brar,164,0,132,None,None
U3036,PROTOTYPE,629,8,14,None,None
U3037,Tan Tran,666,26,7,None,None
U3038,KontrolSüz,39,12,22,None,None
U3039,Berner    ,119814,19,435,Verified,None
U3040,saik,9445,704,79,None,None
U3041,User 948861424,3,40,0,None,None
U3042,Quinn XCII    ,104019,45,108,Verified,None
U3043,Jhonaa Hache Estrada,9,62,0,None,None
U3044,Misc.Inc,3723,313,88,None,None
U3045,ripjosh,859,21,25,None,None
U3046,Just Huan,326,62,12,None,None
U3047,PJ Simas,1889,7,51,None,None
U3048,bkhbsi,99,0,20,None,None
U3049,Agung Setiawan,4,28,0,None,None
U3050,imLaurice,94,4,16,None,None
U3051,Goodiebag,33,296,0,None,None
U3052,halberd,11964,488,34,None,None
U3053,Love Jester,123,389,17,None,None
U3054,JAMES 'BLAQ' KEYS,432,154,15,None,None
U3055,EatsEverything    ,199561,94,380,Verified,None
U3056,TDEnation,15135,2,24,None,None
U3057,TheHiro,71,28,22,None,None
U3058,Matthew Heyer [Official]    ,34974,14,33,Verified,None
U3059,Edoardo Cortese,2469,3,55,None,None
U3060,Reem Essam,89,44,0,None,None
U3061,Gyeon100,282,96,3,None,None
U3062,James Kidson,65,626,0,None,None
U3063,Jeremy Loops    ,30511,19,94,Verified,None
U3064,Shawn Harris    ,32684,1 person,13,Verified,None
U3065,Yosr Dahech,156,32,24,None,None
U3066,Musical Freedom    ,334950,71,879,Verified,None
U3067,pinder kandola,817,0,42,None,None
U3068,ebbymanagement,15,0,1,None,None
U3069,Torreblanca,3469,6,45,None,None
U3070,LLoreth Miclovici,268,9,8,None,None
U3071,Megan Davies,44,97,0,None,None
U3072,Jamo Jardine,358,200,33,None,None
U3073,Shadows Collide,665,370,16,None,None
U3074,Fari Khan,1410,4,28,None,None
U3075,Makeshift_Music,71,175,22,None,None
U3076,Altair',53,14,5,None,None
U3077,L'actualité d'Indila,9111,0,11,None,None
U3078,Prod. By Chris Wattz    ,19992,5,69,Verified,None
U3079,Clix541,442,1 person,8,None,None
U3080,Y . O . U,1383,1 person,9,None,None
U3081,Barbati,872,88,22,None,None
U3082,cambdrn,145,480,0,None,None
U3083,raz ohara,16416,0,79,None,None
U3084,LiQWYD    ,132389,17,134,Verified,None
U3085,Trà Chanh,32,11,9,None,None
U3086,Mr.MRemix,155,186,28,None,None
U3087,drydenstreet,412,36,16,None,None
U3088,UNEDUCATED KID (@uneducatedkid)    ,32289,317,34,Verified,None
U3089,Alok    ,613343,186,157,Verified,None
U3090,visioneternal,2989,12,19,None,None
U3091,MJ Townsend,173,194,18,None,None
U3092,Falco,586,0,452,None,None
U3093,The Cranberries,13930,0,4,None,None
U3094,DonnyYT,512,54,31,None,None
U3095,Shenseea    ,40596,0,100,Verified,None
U3096,Gilang Amballo,4,3,0,None,None
U3097,Dj H-Baby Havoc,114,1 person,1,None,None
U3098,Beags,17,224,0,None,None
U3099,TAVA,656,158,15,None,None
U3100,Đình Phongg,4,68,0,None,None
U3101,hmuna fanai,160,"1,096",0,None,None
U3102,Justo H. Yanez Padilla,3,18,0,None,None
U3103,Cole Becker,74,421,1,None,None
U3104,alexmillligan backup,171,5,8,None,None
U3105,Piwebb,299,0,25,None,None
U3106,HazeyJaneUK,167,4,12,None,None
U3107,Rafel Rivaldo,43,7,12,None,None
U3108,lirys,197,2,39,None,None
U3109,Aylin Leandro,189,3,16,None,None
U3110,mohamed hany,611,5,1,None,None
U3111,mikain_deematrix,10,157,0,None,None
U3112,asep i,46,1 person,46,None,None
U3113,faridmmv,10,65,9,None,None
U3114,SKINK    ,98620,19,504,Verified,None
U3115,Bootleg Rascal,5428,27,69,None,None
U3116,Brielle Von Hugel,1808,59,12,None,None
U3117,Ken,84,729,0,None,None
U3118,Normcore Boyz,8075,7,5,None,None
U3119,marwanbakrr,19397,2,8,None,None
U3120,RJ  [OMMIO]    ,35346,3,78,Verified,None
U3121,Alison Wonderland    ,299837,216,112,Verified,None
U3122,atib satibi,52,0,4,None,None
U3123,Konda,95,585,0,None,None
U3124,Pia Verma,4,0,1,None,None
U3125,Huyju 808,1118,894,22,None,None
U3126,J Lisk,5315,4,21,None,None
U3127,jamie lewis,6160,1 person,46,None,None
U3128,sugarhoneyicetea,9,44,0,None,None
U3129,UNK-Team,2926,116,34,None,None
U3130,Hoodrich Pablo Juan    ,103475,16,275,Verified,None
U3131,mixwellmaxwell,1529,67,10,None,None
U3132,User 678191003,5,3,0,None,None
U3133,DRUGDEALER    ,6294,4,31,Verified,None
U3134,j,1377,123,3,None,None
U3135,Queen    ,193395,0,1218,Verified,None
U3136,Nicholas David,734748,6,24,None,None
U3137,DJ CJ,27,77,3,None,None
U3138,carşzma__man,7,229,0,None,None
U3139,Tegan and Sara    ,230710,0,321,Verified,None
U3140,Wadali Brother (2nd),448,2,13,None,None
U3141,counthree ipa3,14,0,8,None,None
U3142,Gramaphone Records,1254,16,5,None,None
U3143,Robert Pool,20,7,10,None,None
U3144,Hmdrza,8047,133,69,None,None
U3145,MackkRucciMusic    ,21578,27,243,Verified,None
U3146,June,19,142,0,None,None
U3147,Anh Phong,26,3,32,None,None
U3148,User 585683870,43,"1,170",0,None,None
U3149,kaaller,115,0,2,None,None
U3150,$𝕒𝕧𝕖𝕞𝕖,1876,237,30,None,None
U3151,neilamarch,153,11,4,None,None
U3152,daei omid,45,8,15,None,None
U3153,The Deli    ,34085,693,144,Verified,None
U3154,JoeyDonalds,1605,52,19,None,None
U3155,Amigdala,7134,0,4,None,None
U3156,Stasy  Thyssen,910,40,9,None,None
U3157,C-Tara Abramova,350,15,2,None,None
U3158,ApolloBrown,12622,0,1,None,None
U3159,iza,1460,0,21,None,None
U3160,iann dior    ,316575,0,58,Verified,None
U3161,stream_error    ,7212,222,43,Verified,None
U3162,TRUNGTRAU,29,269,2,None,None
U3163,Marcus Santoro    ,13126,45,161,Verified,None
U3164,User 438470540,4,0,5,None,None
U3165,Mike WiLL Made-It    ,214922,55,297,Verified,None
